condition_grouper_name,condition_grouper_canonical_url,condition_grouper_version,reporting_spec_grouper_snomed,reporting_spec_grouper_name,reporting_spec_grouper_canonical_url,reporting_spec_grouper_version
Carbapenemresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0af28372-3743-4564-bac2-5f8e97affe95,3.0.0,726492000,Carbapenem-resistant Pseudomonas aeruginosa (CRPA),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-726492000,20250829
Carbapenemresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0af28372-3743-4564-bac2-5f8e97affe95,3.0.0,715174007,Carbapenem-resistant Acinetobacter baumannii (CRAB),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-715174007,20250829
Carbapenemresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0af28372-3743-4564-bac2-5f8e97affe95,3.0.0,44591000087104,Carbapenem-resistant Enterobacterales (CRE),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-44591000087104,20250829
Carbapenemresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0af28372-3743-4564-bac2-5f8e97affe95,3.0.0,712662001,Carbapenem-resistant Enterobacteriaceae (CRE),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-712662001,20250829
CarbapenemaseProducing_Organisms_CPO,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f928b2e-edef-477b-bc38-85b22be2093f,3.0.0,734351004,Carbapenemase-producing Carbapenem-resistant Enterobacteriaceae (CP-CRE),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-734351004,20250829
CarbapenemaseProducing_Organisms_CPO,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f928b2e-edef-477b-bc38-85b22be2093f,3.0.0,734350003,Carbapenemase-Producing Organisms (CPO),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-734350003,20250829
Carbon_Monoxide_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/53e8b06e-cdd2-4960-b727-0f8a13ea59b1,3.0.0,17383000,Carbon Monoxide Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-17383000,20250829
Catheterassociated_Urinary_Tract_Infection_CAUTI,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e146ceb9-0496-4faf-929e-c072b3e60c35,3.0.0,700372006,Catheter-associated Urinary Tract Infection (CAUTI),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-700372006,20250829
Central_Lineassociated_Bloodstream_Infection_CLABSI,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/1df299f9-d3f0-4707-a80b-63e2746b8c2d,3.0.0,736152001,Central Line-associated Bloodstream Infection (CLABSI),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-736152001,20250829
Chagas_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/67df7ac4-7088-4314-ab8b-e320237eeaba,3.0.0,77506005,Chagas Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-77506005,20250829
Chancroid,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d647c446-f653-4e09-bc15-42d55c49771f,3.0.0,266143009,Chancroid,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-266143009,20250829
Chemical_Pneumonitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8f954b53-2f33-464c-ac07-7fc3c70d86e6,3.0.0,196021009,Chemical Pneumonitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-196021009,20250829
Chemical_Pneumonitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8f954b53-2f33-464c-ac07-7fc3c70d86e6,3.0.0,233733000,Chemical Pneumonitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-233733000,20250829
Chikungunya_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c4ee0890-4e4f-41ae-8f15-5b75442bc4eb,3.0.0,111864006,Chikungunya virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111864006,20250829
Chlamydia_trachomatis_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ecbcc071-0061-4a76-a984-b98137e9b233,3.0.0,240589008,Chlamydia trachomatis Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240589008,20250829
Chlamydia_trachomatis_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ecbcc071-0061-4a76-a984-b98137e9b233,3.0.0,105629000,Chlamydia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-105629000,20250829
Choanal_Atresia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f3eded9a-1b63-4e81-b07c-7658521567a2,3.0.0,204508009,Choanal Atresia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204508009,20250829
Cholera,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/14cc30bb-f817-4c6d-bd6e-5493b95bdb2f,3.0.0,63650001,Cholera,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-63650001,20250829
Cleft_Lip_Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f8d64e9-749e-4ddb-af78-8ce828ee57f6,3.0.0,80281008,Cleft Lip Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-80281008,20250829
Cleft_Lip_with_Cleft_Palate,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/fb1ce8e1-44bc-4ab9-8445-3d5be1b93769,3.0.0,66948001,Cleft Lip with Cleft Palate,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-66948001,20250829
Cleft_Palate_Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/716c0c6b-2b2f-4f85-9043-58e23a333e6c,3.0.0,87979003,Cleft Palate Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-87979003,20250829
Cloacal_Exstrophy,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a9aa918a-0f7d-48da-86e2-c18c94b27cae,3.0.0,20815007,Cloacal Exstrophy,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-20815007,20250829
Clostridioides_difficile_C_diff_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f8e127b7-2da2-403b-934c-2dae749b760e,3.0.0,186431008,Clostridioides difficile (C. diff) infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-186431008,20250829
Clostridium_perfringens_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4733056c-8880-4362-ac0f-e96d9be4b1d2,3.0.0,65154009,Clostridium perfringens Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-65154009,20250829
Coal_Workers_Pneumoconiosis_CWP,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/df4c3914-5cd5-4364-95f5-59fc62fcd123,3.0.0,29422001,Coal Workers' Pneumoconiosis (CWP),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-29422001,20250829
Coarctation_of_the_Aorta,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ff826686-c0ca-45b2-843d-9cefc052d34c,3.0.0,7305005,Coarctation of the Aorta,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7305005,20250829
Coccidioidomycosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/06f4a972-62b3-4e0f-affd-eb78e31085ef,3.0.0,60826002,Coccidioidomycosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-60826002,20250829
Colorado_tick_fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2a58b909-993c-4a69-986f-d284815c8bf2,3.0.0,6452009,Colorado tick fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-6452009,20250829
Congenital_cytomegalovirus_cCMV_infection_and_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d8a09682-e817-4a0a-b59f-5ba6a7992a3e,3.0.0,59527008,Congenital cytomegalovirus (cCMV) infection and disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-59527008,20250829
Congenital_Posterior_Urethral_Valves,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d8a335c8-2ece-4b1f-abb3-c7a7444b293b,3.0.0,253900005,Congenital Posterior Urethral Valves,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-253900005,20250829
COVID19,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/07221093-b8a1-4b1d-8678-259277bfba64,3.0.0,186747009,COVID-19,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-186747009,20250829
COVID19,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/07221093-b8a1-4b1d-8678-259277bfba64,3.0.0,840539006,COVID-19,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-840539006,20250829
CreutzfeldtJakob_Disease_CJD_and_Variant_CreutzfeldtJakob_Disease_vCJD,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e2d47ee8-a731-4a90-8fe7-5a224e1a5213,3.0.0,792004,Creutzfeldt-Jakob Disease (CJD) and Variant Creutzfeldt-Jakob Disease (vCJD),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-792004,20250829
Cryptococcosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/08d5cef0-7dbc-43a8-8b69-1e2a27be8d47,3.0.0,42386007,Cryptococcosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-42386007,20250829
Cryptosporidiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/714e4a83-2be8-45de-a72a-451901f2d307,3.0.0,240370009,Cryptosporidiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240370009,20250829
Cyanobacteria_And_Cyanotoxin_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5ffd7e43-cf80-4a95-8a74-f2a15c54fb3f,3.0.0,41439009,Cyanobacteria and Cyanotoxin Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-41439009,20250829
Cyclosporiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a5d9def2-a308-410c-b626-8462c5db687d,3.0.0,240372001,Cyclosporiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240372001,20250829
Cysticercosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/66df22ba-d941-40a3-8725-70cd0b3d82bd,3.0.0,59051007,Cysticercosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-59051007,20250829
Dengue_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0138da5e-7df9-4e4a-9ef1-35c2414ca7e6,3.0.0,38362002,Dengue Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-38362002,20250829
Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/66b2bcd9-123e-4d4d-b50d-6eba3536d911,3.0.0,397428000,Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-397428000,20250829
Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/66b2bcd9-123e-4d4d-b50d-6eba3536d911,3.0.0,276197005,Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-276197005,20250829
Diphyllobothriasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e3a785c7-10ee-4d32-b1f5-6d1e4605455f,3.0.0,187151009,Diphyllobothriasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-187151009,20250829
Double_Outlet_Right_Ventricle_DORV,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6f06f502-deb3-42bb-96b8-0333215ef66c,3.0.0,7484005,Double Outlet Right Ventricle (DORV),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7484005,20250829
Down_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9e5aec32-579f-4646-ab1c-4b6ec122c38d,3.0.0,41040004,Down Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-41040004,20250829
Drowning_and_Submersion,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c05cab96-c023-4ee2-bb7d-071fb600be7b,3.0.0,212962007,Drowning and Submersion,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-212962007,20250829
Drug_Overdose_and_Poisoning_Nonopioid,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/bac3505f-0e55-4ca6-b3c3-d6088ac6a292,3.0.0,1149222004,"Drug Overdose and Poisoning, Non-opioid",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-1149222004,20250829
Eastern_equine_encephalitis_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/af013ac0-d3a4-4322-a3cc-e226717558a0,3.0.0,416925005,Eastern equine encephalitis virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416925005,20250829
Ebstein_Anomaly,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6cd0ee8e-d54a-410c-9114-5e7d897ceff5,3.0.0,204357006,Ebstein Anomaly,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204357006,20250829
Echinococcosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/58d28abc-b633-46a3-9776-4c1e139c0e8d,3.0.0,74942003,Echinococcosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-74942003,20250829
Ehrlichiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/48db8707-58df-48da-b874-4be33a348541,3.0.0,240626005,Ehrlichiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240626005,20250829
Encephalitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/74731f8c-a961-4b64-b485-1d7525019c58,3.0.0,45170000,Encephalitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-45170000,20250829
Encephalocele,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8d5e11fa-9288-4063-86b3-f77adff72246,3.0.0,55999004,Encephalocele,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-55999004,20250829
Escherichia_coli_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9d551905-8e92-480f-a0b7-da8f4e2733db,3.0.0,328291000119103,Shiga toxin-producing Escherichia coli (STEC) infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-328291000119103,20250829
Escherichia_coli_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9d551905-8e92-480f-a0b7-da8f4e2733db,3.0.0,111407006,Hemolytic uremic syndrome (HUS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111407006,20250829
Farmers_Lung,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c80f48ad-18c0-4fb3-88b9-5ba0bee638d9,3.0.0,18690003,Farmer's Lung,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-18690003,20250829
Galactosemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/27bcaeb2-ac39-4967-a1c1-e65c964789fa,3.0.0,190745006,Galactosemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-190745006,20250829
Gastroschisis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/bdf59f98-0f6a-4960-a784-f900ba65041a,3.0.0,72951007,Gastroschisis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-72951007,20250829
Genital_Warts,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d10b003e-be39-45ac-ae41-3490aee18f5e,3.0.0,266113007,Genital Warts,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-266113007,20250829
Giardiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/07bd2637-db14-4061-8be9-169a480966ee,3.0.0,58265007,Giardiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-58265007,20250829
Glanders,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0ef52922-ed1c-4335-8b72-1d2484021421,3.0.0,4639008,Glanders,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-4639008,20250829
Gonorrhea,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d5624804-b7a3-44e9-8d81-17bb48162304,3.0.0,15628003,Gonorrhea,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-15628003,20250829
Granuloma_Inguinale_Donovanosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e920d507-f8d0-4d7a-8783-d2798d97e3eb,3.0.0,28867007,Granuloma Inguinale (Donovanosis),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-28867007,20250829
GuillainBarr_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/406dc3d3-176c-452f-99ac-1842b0d960ea,3.0.0,40956001,Guillain-Barré Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-40956001,20250829
Gunshot_Wound,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0d9f5e2a-c8d2-47ae-bb03-2261fc06a65e,3.0.0,283545005,Firearm-related injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-283545005,20250829
Hansens_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8a086d13-b6fd-4d7e-b202-fcb0564d3c02,3.0.0,81004002,Hansen's disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-81004002,20250829
Hantavirus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c50a7a39-3a43-445a-992a-a8f857473d23,3.0.0,359761005,Hantavirus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-359761005,20250829
Head_Injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8f0541ec-9429-4449-be67-0a0f7e6fd61c,3.0.0,82271004,Head Injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-82271004,20250829
Hepatitis_A_Virus_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/42dfdcb0-928d-430f-a95c-33caf5874a96,3.0.0,40468003,Hepatitis A Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-40468003,20250829
Hepatitis_B,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceea7958-2eb3-44d2-8bfc-e74631f20cc5,3.0.0,66071002,Hepatitis B Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-66071002,20250829
Hepatitis_B,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceea7958-2eb3-44d2-8bfc-e74631f20cc5,3.0.0,60498001,"Hepatitis B Virus Infection, Perinatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-60498001,20250829
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,3.0.0,50711007,Hepatitis C Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-50711007,20250829
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,3.0.0,551611000124101,"Hepatitis C Virus Infection, Perinatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-551611000124101,20250829
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,3.0.0,128302006,Hepatitis C Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-128302006,20250829
Hepatitis_D_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ec425eb5-d8a0-4228-b9d4-d5c0e01b318e,3.0.0,707341005,Hepatitis D Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-707341005,20250829
Hepatitis_E_Virus_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8010e398-244a-48f9-a21c-f2f191831149,3.0.0,7111000119109,Hepatitis E Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7111000119109,20250829
Hepatitis_G_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d922d010-fe2a-417d-a70a-e1abc0f73985,3.0.0,397575003,Hepatitis G Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-397575003,20250829
Herpes,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b0a00fd7-fae5-4e3e-b7a6-171028d2f777,3.0.0,33839006,"Herpes, Genital",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-33839006,20250829
Herpes,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b0a00fd7-fae5-4e3e-b7a6-171028d2f777,3.0.0,91576008,"Herpes, Neonatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-91576008,20250829
Histoplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3c779e64-dc72-48ba-ab18-d84736268664,3.0.0,12962009,Histoplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-12962009,20250829
HIV_Infection_or_AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e97e6fbb-3f25-41cb-ad9e-a165036ef845,3.0.0,86406008,HIV Infection or AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-86406008,20250829
HIV_Infection_or_AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e97e6fbb-3f25-41cb-ad9e-a165036ef845,3.0.0,76981000119106,HIV Infection or AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-76981000119106,20250829
Hypoplastic_Left_Heart_Syndrome_HLHS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4cf5cf0e-28a0-4b62-bcc0-00f242a6421d,3.0.0,62067003,Hypoplastic Left Heart Syndrome (HLHS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-62067003,20250829
Hypospadias,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/509107b3-10d5-4962-84ac-a0abace4844f,3.0.0,416010008,Hypospadias,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416010008,20250829
Infant_Hearing_Loss,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/50d27f7d-2e15-4352-903d-c96f64cc0bcc,3.0.0,95821001,Infant Hearing Loss,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-95821001,20250829
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,3.0.0,541131000124102,Novel Influenza A Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-541131000124102,20250829
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,3.0.0,95891005,Influenza-like Illness (ILI),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-95891005,20250829
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,3.0.0,661761000124109,Influenza-Associated Mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-661761000124109,20250829
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,3.0.0,43692000,Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-43692000,20250829
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,3.0.0,719590007,Influenza-Associated Hospitalizations,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-719590007,20250829
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,3.0.0,725894000,Influenza-Associated Mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-725894000,20250829
